company_location,company_name,date_expiry,date_posted,employment_type,job_description,job_requirements,job_title,num_apps,salary_lower,salary_type,salary_upper,seniority
1 Raffles Quay 048583,Ernst & Young Advisory Pte. Ltd.,10 Feb 2019,11 Jan 2019,"Permanent, Full Time","Roles & ResponsibilitiesEY Data and Analytics is the data and advanced analytics capability within EY Asia-Pacific.  We have vibrant practices in Australia, New Zealand, Singapore, Hong Kong, Korea, The Philippines and Malaysia. EY Data and Analytics creates intelligent client organizations using data & advanced analytics.  We go beyond strategy and provide end to end implementation of real life data environments and have some of the best architects, project managers, business analysts, data scientist, big data engineers, developers and consultants in the region.     Due to our continued growth we are looking for a talented, inquisitive and proactive Data Integration join our team.","RequirementsABOUT YOU As a Senior Manager in EY Data and Analytics team, you will deliver value-added services to our clients and you are required to be specialized in some or all of the following areas:  Lead and manage all Analytics related solutions to Ernst & Young clients in the APAC region. Develop, build and manage business pipeline and client relationships. Contributing your expertise to strategy and roadmaps Communicate effectively with the EY Partners, the team and the client regarding the progress of the project and be a role model to the team members in exhibiting the Ernst & Young best practices.  At Ernst & Young, we know it's your point of view, energy and enthusiasm that make the difference.    CLIENT RESPONSIBILITIES:  Lead clients’ engagements. Work effectively as a team and project director, sharing responsibility, providing support, maintaining communication, and updating senior team members on progress. Help prepare reports and schedules that will be delivered to clients and other parties. Develop and maintain productive working relationships with client personnel. Build strong internal relationships within Ernst & Young Advisory Services and with other services lines across the organization. Generate new client leads by leveraging on existing relationships and building new ones Lead business development initiatives from leads to qualification to proposal development and client presentations.  PEOPLE RESPONSIBILITIES:  Conduct performance reviews and contribute to performance feedback for staff. Contribute to people-related initiatives including recruiting and retaining staff. Contribute, guide and develop technical and functional skills of staff. Understand and follow workplace policies and procedures.  Job description   As a Data Integration Architect in EY Advisory Data and Analytics, you will deliver value-added services to our clients and you are required to be specialized in some or all of the following areas:  Data Integration architect in Information Management projects such as big data, Data Lake, data warehousing, No SQL databases and visualization design and implementation to Ernst & Young clients in the APAC region. Client interactions to understand business and data requirements, data integration lifecycle and transformation rules from raw data state to the target state which include data mapping, data modelling and ETL transformation according to functional and non-functional requirements. Studies data sources, analyzing and validating data objects including the identification of relationship among data objects, establishing data quality standards and transformation to achieve a timely and accurate target state availability. Design and determine the right data models to be used at each stage of the data supply chain ranging from system of records to analytical data marts taking into account client scalability, extensibility, performance and storage requirements Conceptualize and design data architecture in the cloud, with familiarity in at least one of the commercially available cloud platforms for analytics use cases Instill data integration best practices and principles into the data integration design and development, meeting client’s business needs while conforming with IT’s defined standards. Handle the operational aspect of the model adhering to the industry best practices and compliances by getting advice from managers. Communicate effectively with the project manager & team regarding the progress of the project and be a role model to the team members in exhibiting the Ernst & Young best practices.  At Ernst & Young, we know it's your point of view, energy and enthusiasm that make the difference.    SKILLS REQUIREMENTS:  Bachelor degree and above in Statistics, Software Engineering, Information Systems Management or related fields. Solid regional track record in achieving targets in a professional services firm in the Information Management sector. Knowledgeable in various aspects of Information Management such as data lake, big data, data warehousing, data mart, operational data store, master data management frameworks  and implementation methodologies. End to end involvement in Data Repository (Data Lake, DWH, Big Data) project implementation lifecycle from requirements, design, development, testing and go live including deliverables and documentation development in Data Repository solutions, Database Architecture, Data Modelling, Extract-Transform-Load (ETL) and Visualization reporting. NO SQL Database experiences would be an added advantage (Elastic Search, MongoDB, CouchDB) Ability to establish personal credibility quickly and demonstrate expertise. Ability to create a positive learning culture, coach and develop team members.  Additional skills requirements:   A bachelor's degree and approximately 3-8 years of related work experience. Strong analytical and problem-solving skills. Exposure to various technology platforms or industry will be an advantage. Excellent oral and written communication skills. Excellent command of written and spoken English. A strong work ethic. A willingness to travel to meet project needs; travel is estimated at 50%. ","Senior Manager, Data And Analytics, Advisory",6.0,8000.0,Monthly,16000.0,Senior Management
1 Raffles Quay 048583,Ernst & Young Advisory Pte. Ltd.,10 Feb 2019,11 Jan 2019,"Permanent, Full Time","Roles & ResponsibilitiesEY Data and Analytics is the data and advanced analytics capability within EY Asia-Pacific.  We have vibrant practices in Australia, New Zealand, Singapore, Hong Kong, Korea, The Philippines and Malaysia. EY Data and Analytics creates intelligent client organizations using data & advanced analytics.  We go beyond strategy and provide end to end implementation of real life data environments and have some of the best architects, project managers, business analysts, data scientist, big data engineers, developers and consultants in the region.     Due to our continued growth we are looking for a talented, inquisitive and proactive Data Integration join our team.","RequirementsABOUT YOU As a Senior Manager in EY Data and Analytics team, you will deliver value-added services to our clients and you are required to be specialized in some or all of the following areas:  Lead and manage all Analytics related solutions to Ernst & Young clients in the APAC region. Develop, build and manage business pipeline and client relationships. Contributing your expertise to strategy and roadmaps Communicate effectively with the EY Partners, the team and the client regarding the progress of the project and be a role model to the team members in exhibiting the Ernst & Young best practices.  At Ernst & Young, we know it's your point of view, energy and enthusiasm that make the difference.    CLIENT RESPONSIBILITIES:  Lead clients’ engagements. Work effectively as a team and project director, sharing responsibility, providing support, maintaining communication, and updating senior team members on progress. Help prepare reports and schedules that will be delivered to clients and other parties. Develop and maintain productive working relationships with client personnel. Build strong internal relationships within Ernst & Young Advisory Services and with other services lines across the organization. Generate new client leads by leveraging on existing relationships and building new ones Lead business development initiatives from leads to qualification to proposal development and client presentations.    PEOPLE RESPONSIBILITIES:  Conduct performance reviews and contribute to performance feedback for staff. Contribute to people-related initiatives including recruiting and retaining staff. Contribute, guide and develop technical and functional skills of staff. Understand and follow workplace policies and procedures.  Job description As a Data Integration Architect in EY Advisory Data and Analytics, you will deliver value-added services to our clients and you are required to be specialized in some or all of the following areas:  Data Integration architect in Information Management projects such as big data, Data Lake, data warehousing, No SQL databases and visualization design and implementation to Ernst & Young clients in the APAC region. Client interactions to understand business and data requirements, data integration lifecycle and transformation rules from raw data state to the target state which include data mapping, data modelling and ETL transformation according to functional and non-functional requirements. Studies data sources, analyzing and validating data objects including the identification of relationship among data objects, establishing data quality standards and transformation to achieve a timely and accurate target state availability. Design and determine the right data models to be used at each stage of the data supply chain ranging from system of records to analytical data marts taking into account client scalability, extensibility, performance and storage requirements Conceptualize and design data architecture in the cloud, with familiarity in at least one of the commercially available cloud platforms for analytics use cases Instill data integration best practices and principles into the data integration design and development, meeting client’s business needs while conforming with IT’s defined standards. Handle the operational aspect of the model adhering to the industry best practices and compliances by getting advice from managers. Communicate effectively with the project manager & team regarding the progress of the project and be a role model to the team members in exhibiting the Ernst & Young best practices.  At Ernst & Young, we know it's your point of view, energy and enthusiasm that make the difference.    SKILLS REQUIREMENTS:  Bachelor degree and above in Statistics, Software Engineering, Information Systems Management or related fields. Solid regional track record in achieving targets in a professional services firm in the Information Management sector. Knowledgeable in various aspects of Information Management such as data lake, big data, data warehousing, data mart, operational data store, master data management frameworks  and implementation methodologies. End to end involvement in Data Repository (Data Lake, DWH, Big Data) project implementation lifecycle from requirements, design, development, testing and go live including deliverables and documentation development in Data Repository solutions, Database Architecture, Data Modelling, Extract-Transform-Load (ETL) and Visualization reporting. NO SQL Database experiences would be an added advantage (Elastic Search, MongoDB, CouchDB) Ability to establish personal credibility quickly and demonstrate expertise. Ability to create a positive learning culture, coach and develop team members.  Additional skills requirements:   A bachelor's degree and approximately 3-8 years of related work experience. Strong analytical and problem-solving skills. Exposure to various technology platforms or industry will be an advantage. Excellent oral and written communication skills. Excellent command of written and spoken English. A strong work ethic. A willingness to travel to meet project needs; travel is estimated at 50%. ","Senior Manager, Data Scientist, Advisory",2.0,8000.0,Monthly,16000.0,Senior Management
1 Raffles Quay 048583,Ernst & Young Advisory Pte. Ltd.,10 Feb 2019,11 Jan 2019,"Permanent, Full Time","Roles & ResponsibilitiesEY Data and Analytics is the data and advanced analytics capability within EY Asia-Pacific.  We have vibrant practices in Australia, New Zealand, Singapore, Hong Kong, Korea, The Philippines and Malaysia. EY Data and Analytics creates intelligent client organizations using data & advanced analytics.  We go beyond strategy and provide end to end implementation of real life data environments and have some of the best architects, project managers, business analysts, data scientist, big data engineers, developers and consultants in the region.     Due to our continued growth we are looking for a talented, inquisitive and proactive Data Scientist join our team","RequirementsCore Competencies    Good degree (2:1 or above) in a highly-quantitative field (e.g. Mathematics, Physics, Computer Science, Operational Research, Information Engineering). Postgraduate qualifications will be an advantage, but not compulsory. Demonstrable experience in formulating and solving business problems using mathematical/statistical constructs in order to derive insight into systems Experience in solving the above problems using at least two of the following: Python, R, SAS, SPSS, Java, MATLAB. Familiar with at least one of data visualisation development tools:  Tableau, JavaScript, D3 Demonstrable text data analytics experiences using open source tools. Some R&D experience on text and unstructured data processing / learning is preferred.  Experience in acquisition of open data, e.g. scraping. Demonstrable  experience in performing Monte Carlo data simulation Some data competition experience (e.g. on Kaggle platform) and past winning records are a plus Familiar with dimensionality reduction and feature selection techniques. Familiar with SQL. Some knowledge of database systems and SAP data extraction is preferred. Experience in writing clean, maintainable code following good practice.      Other Technical Expertise As well as the core competencies described above, the candidate must also be able to demonstrate technical depth in at least one of the following areas (or similarly-relevant):  State of the art machine learning techniques, e.g. deep learning/ graph analysis / active learning / transfer learning Data stream mining / mobile data mining / online learning, Constrained optimization techniques such as integer programming, constraint programming, etc. Probability and random processes Semi-supervised / unsupervised machine learning, Some knowledge of big data analytics tools (e.g. Spark, Storm), Implementation of algorithms in production, commercial environments (server-side), including object-oriented design. Some knowledge of database systems and SAP data extraction is preferred.    Additional Soft Skills Requirements  Technically inclined and self-driven to keep up-to-date with the latest technologies.   Ability to capture client business requirements and translate into technical specifications.   Ability to articulate analytical findings to less-technical business-savvy audience Good problem solving skills, can work with confidence unsupervised, and able to manage multiple concurrent work streams. Team player with good communication skills. Highly pragmatic, using technology to solve problems expediently. Ability to tactfully challenge in discussion without alienating. ","Senior Associate - Data Scientist, Advisory",5.0,4100.0,Monthly,8200.0,Senior Executive
1 Raffles Quay 048583,Ernst & Young Advisory Pte. Ltd.,10 Feb 2019,11 Jan 2019,"Permanent, Full Time","Roles & ResponsibilitiesEY Data and Analytics is the data and advanced analytics capability within EY Asia-Pacific.  We have vibrant practices in Australia, New Zealand, Singapore, Hong Kong, Korea, The Philippines and Malaysia. EY Data and Analytics creates intelligent client organizations using data & advanced analytics.  We go beyond strategy and provide end to end implementation of real life data environments and have some of the best architects, project managers, business analysts, data scientist, big data engineers, developers and consultants in the region.     Due to our continued growth we are looking for a talented, inquisitive and proactive Big Data IM join our team","RequirementsREQUIREMENTS:   Bachelor degree and above in Analytics, Information Systems Management, Computer Science or related fields. Hands on experience in implementing data integration processes, designing and developing data models(ER/Dimensional/Vault), designing, developing and building in detail ETL/ELT processes or programs. Contributed in at least 2 phases of SDLC lifecycle and experience in Big Data, data warehouse, data analytics projects, data migration, change management process, and/or any IM (Information Management) related works. Experience with Hadoop Technologies such as HDFS/MapRFS, Map Reduce(II), Advanced HDFS ACLS, Hive, HBase, Cassandra, Impala, Spark, Drill, Sentry, Sqoop, Flume, Kafka, Storm, Zookeeper and zkClient tool Good understanding on Cloudera or Horton Works or MapR Hadoop Distribution with deep understanding of administration concepts Experience in working with RDBMS technologies such as, Oracle, Microsoft SQL Server, PostgreSQL, DB2, MySQL etc. Experience in MPP database technologies such as Teradata Hands-on experience on Spark, SparkSQL, Hive QL, Drill QL, Impala, Spark Data Frames and Flink CEP, Flink TableAPI&SQL as ETL framework Hands-on programming skill on Scala/Python using Spark/Flink Framework Strong knowledge of Big Data stream ingestion and IoT streaming using Flume, or Kafka, Storm, MQTT, RabbitMQ Good understanding Spark Memory management with and without Yarn memory management Should have basic understanding on Cloudera Manager or HortonWorks Ambari and MapR Control System Should have experience developing and designing in one or more NoSQL database components and objects using Cassandra, Mongo, HBase, CouchDB/Couchbase, Elasticsearch Should have experience developing and designing in one or more NoSQL database technologies such as Cassandra, Mongo, HBase, CouchDB/Couchbase, Elasticsearch etc. Should good working knowledge of HCatalog and Hive Metadata. Should have working knowledge of Kerberos authentication tool Experience in commercial ETL tools like Talend, Informatica or Alteryx will be added advantage Greenplum, IBM Pure Data etc. will be an added advantage Experience in working with RDBMS technologies such as, Oracle, Microsoft SQL Server, PostgreSQL, DB2, MySQL etc. Experience in MPP database technologies such as Teradata, Greenplum, IBM Pure Data etc. will be an added advantage Good knowledge of data warehouse and data management implementation methodology. Good knowledge of the Information Management framework, including operating model, data governance, data management, data security, data quality and data architecture. Knowledge and experience in  data visualisation concepts using tools such as SAS Visual Analytics or WRS, Tableau, Microsoft PowerBI or Reporting Services, IBM Cognos, SAP Business Objects, etc. will be an advantage. Ability to pick up new tools and able to be independent with minimal guidance from the project leads/managers. Strong analytical and creative problem solving capabilities. Ability to establish personal credibility quickly and demonstrate expertise. Ability to create a positive learning culture, coach and develop team members.      ADDITIONAL REQUIREMENTS:     4 to 10 years of experience in data warehouse, data analytics projects, change management process, and/or any IM (Information Management) related works. Delivered at least two (2) full SDLC lifecycle projects. At least one of the industry or domain experiences in Banking/ Telecommunications/ Consulting Preferably with experience in implementation best practices involving data management, data reconciliation, data duping, scheduling, etc. Able to assess design considerations in the aspect of data management and integration Experience with Agile/SCRUM/Kanban software implementation methodology Should have good knowledge in DevOps engineering using Continuous Integration/Delivery tools such as Docker, Jenkins, Puppet, Chef, GitHub Atlassian Jira etc. Certification in any of Hadoop Big Data tool/technology, data integration, data management, or visualisation tools is an added advantage. Knowledge about the infrastructure paradigms such as OS, network etc. is an added advantage. ","Manager, Data And Analytics, Advisory",4.0,6000.0,Monthly,12000.0,Manager
78 Shenton Way 079120,Cpm Consulting Pte. Ltd.,10 Feb 2019,11 Jan 2019,Permanent,"Roles & ResponsibilitiesPrimary Responsibilities:  Understand large data sets, build data models to address business problems Undertake data collection, pre-processing and analysis Build predictive models and machine learning algorithms  The role will involve analysis and extensive data crunching with good amount of hands on programming skills. This role requires following skills and experience:  Proven experience (5+Years) as a Data Scientist or Data Analyst Good knowledge on cloud technologies especially Microsoft Azure. Experience in data mining Understanding of machine-learning and operations research Knowledge of R, SQL and Python; familiarity with Scala, Java or C++ is an asset Experience using business intelligence tools (e.g. Tableau) and data frameworks (e.g. Hadoop) Analytical mind and business acumen Strong math skills (e.g. statistics, algebra) Problem-solving aptitude Excellent communication and presentation skills    Candidate should possess good soft skills as mentioned below:  Should possess excellent problem solving and is able to work effectively in a less structured environment and manage time. Excellent verbal and written communication skills Work closely with onsite and offshore team members Willing to travel to the customers locations on need basis outside of Singapore ","RequirementsQualification:  Computer Science, Engineering or relevant field; graduate degree in Data Science or another quantitative field is preferred ",Data Science Lead Consultant,5.0,7000.0,Monthly,9000.0,Professional
78 Shenton Way 079120,Cpm Consulting Pte. Ltd.,10 Feb 2019,11 Jan 2019,Permanent,"Roles & ResponsibilitiesSAP® Data Migration Consultant   In this position SAP Data Migration Consultant will be responsible for participating in SAP Implementation projects handling data migration activities that include data analysis, reporting, conversion, harmonization and business-process analysis using SAP and other Enterprise Data Migration Tools.   Applicant must be well experienced with SAP® in general and an expert in specific business-process areas. This position is integral in the performance of data migration activities for a specific process thread while driving communication with client SMEs and Business-Process Experts for data migration activities.   This position requires physical activity associated with office routines, as well as the ability to travel to locations within Asia Pacific. This is a 100% travel position. The successful candidate will be required to work at Clients sites within APJ.   Base Location:  Singapore","RequirementsQualifications:  4-6 Years SAP Techno-Functional  or Functional experience; 1+ full SAP implementation lifecycle(s) Expert level business-process knowledge associated with SAP HCM or more of the following SAP functional modules: MM, SD, PP, QM, PM,FI CO Total (5+) years’ experience on IT projects Proficient in BackOffice CranSoft/DSP/Other Data Migration tool Extensive data quality and data migration experience including proficiency in data warehousing, data analysis  and conversion planning for data migration activities 2 to 5 years Business-Process experience Bachelor’s degree in Business, Engineering, Computer Science or other related analytical or technical disciplines, or at least four (4) years related experience Proficient in Microsoft® SQL preferred: SQL query skills, comprehensive understanding of SQL Table structure and an understanding of relational databases.    Job Responsibilities:  Expert level Business Analysis on the SAP MM module and exposure to any of these modules  FI, CO, HCM, MM, SD, PP, QM, PM Creation and Maintenance of SAP Data Migration plan SAP Data Extraction, Transform and Load Documentation Training new recruits on the SAP Migration Toolsets   ",Data Migration Consultant,3.0,6000.0,Monthly,8000.0,Professional
"Parkway Parade, 80 Marine Parade Road 449269",Interface Singapore Pte. Ltd.,10 Feb 2019,11 Jan 2019,"Permanent, Full Time","Roles & Responsibilities Coordinate Global CRM & CDM implementations focusing on driving adoption in the APAC division Supervise & support the APAC CRM coordinator team & act as APAC contact for the Sales Advisory Group. Identify and document business requirements for future development projects to deliver cost effective and innovative solutions that supports sales and marketing (opportunity identification, quote generation and reporting) Collaborate and act as the primary interface with our Global IT teams who are charged with developing systems. Communicate business needs for translation into IT specifications. Prioritize projects and manage development roadmap for small and major system releases in close collaboration with the Global CRM/ CDM teams. Manage day-to-day operations by coordinating and collaborating directly with cross functional groups (sales, marketing and customer service) to ensure the best possible customer experience while maximizing delivery and impact. Coordinate all facets of new system releases including user acceptance testing, developing training programs. Conduct user workshops for our Sales, Marketing and Customer Service Organizations in APAC and documenting training material, work processes and procedure for all CRM/CDM tools Work with business & IT leaders to define CRM reports (e.g. pipeline report) by translating key performance indicators in report specifications, maintain KPI dashboards and be responsible for communication of these KPI dashboards to the organization. Represent APAC on the Global Customer Master Data project as part of the Master Data Management implementation. Lead the implementation of data management strategies and governance in line with Global CDM guidelines. Establish the APAC data management organization in collaboration with the global data management team. To manage multiple Data projects, including CDM technology, to ensure that business requirements are delivered. Coordinate with EMEA & AMS regions to align data strategies globally. ","Requirements Higher Education; degree or systems certification. Good knowledge of IT systems (ORACLE, SFDC, Dynamics, or equivalent). Excellent communication, presentation and training delivery skills are required. Good English and Chinese (Mandadrin) skills both verbally and in writing are required. Strong interpersonal skills focused on listening, problem solving and decision making. Customer focussed with experience in sales process. ",Crm Data Manager,9.0,8000.0,Monthly,15000.0,"Manager, Professional"
63 Chulia Street 049514,Oversea-Chinese Banking Corporation Limited,10 Feb 2019,11 Jan 2019,Full Time,"Roles & ResponsibilitiesJOB DESCRIPTION:   Work alongside the Group Customer Analytics team to support development, rollout and ongoing data and insight support for the Stack Loyalty marketplace Build the pipelines to integrate data from Stack with the existing offline OCBC and partner data Apply data and advanced analytics to drive relevance of the offers presented within the Stack Application to end users. Develop dashboards to enable the Stack business development team & external partners to understand how the proposition is being received and identify new portfolio growth opportunities. Support “campaign as a service” for 3rd parties using the Stack platform. Conceptualise other opportunities for monetising the data within Stack – including data products and “analytics as a service” type initiatives. ","RequirementsREQUIREMENTS:  Minimum 2 years hands-on experience working in an analytical marketing team – actively developing dashboards, models, adhoc analysis and/or campaign management activity. Banking industry experience not necessary. Strong hands-on skills in analytical tools like EDW, SQL, Qlikview/Tableau, Unica, SAS. Knowledge of modern infrastructure and tools like Hadoop, Talend, Spark is a plus. Some exposure to model building in tools like SAS or open source (Python/ML) advantageous for offer recommendations – although support will be given. Excellent communication skills with the ability to articulate complex solutions to non-technical users. Energetic personality with an innovative, self-starting spirit. Someone that likes to ask “why?” ","Data Analyst (Stack) - 1 Year Contract, Group Customer Analytics & Decisioning",6.0,5000.0,Monthly,9000.0,Senior Executive
1 Raffles Quay 048583,Ernst & Young Advisory Pte. Ltd.,10 Feb 2019,11 Jan 2019,Full Time,"Roles & ResponsibilitiesPowered by big data and advanced technologies, insights from analytics are disrupting everything from how companies create competitive advantage to day-to-day business processes. But companies don’t have analytics problems; they have business problems that analytics can address.  Our view is that the human element is just as critical as technology and data to realizing true value from analytics.  This involves individual and organizational considerations that become the bridge from data to insights to action.      The opportunity  As a Senior Consultant, you will deliver value-added services to our clients and you are required to be a specialist in managing both structured and unstructured enterprise data and deliver analytics-related solutions to Ernst & Young clients across Asean.  In addition, you are required to communicate effectively with the project manager & team members in the region regarding the progress of the project and be a role model to the team members in exhibiting the Ernst & Young best practices.  At Ernst & Young, the true value lies in embedding analytics deeply into business processes at the point of where decisions are made – by human beings.   Your key responsibility:   This is a role where no two days are the same – so you’ll find yourself taking on plenty of new responsibilities as you go. You’ll work alongside clients and colleagues, balancing your time between developing security strategies, advising stakeholders, providing workshops and supporting business development. If you’re flexible and ready to adapt to a constantly changing environment, there’s no better place to develop your skills. Since you’ll be working directly with clients, some travel will be required.  Skills and attributes for success  Analytical and problem-solving skills combined with experience in leveraging data analytics to drive insights and business decisions.  Analyze client’s business and supply chain requirements Develop supply chain optimization models and statistical analysis using packaged as well as custom optimization software tools (e.g. LLamasoft Supply Chain Guru, LLamasoft Transportation Guru, SAS, R, Python, GAMS)  Analyze and interpret optimization results and derive insights  Communicate technical insight from analytics and modeling to senior executives in a business-oriented and pragmatic way  Provide critical thinking and subject-matter expertise to quantitative and qualitative aspects of client engagements Strong attention to details and ability to multi-task. A strong work ethic. A willingness to travel to meet client needs; travel is estimated at 20%. ","RequirementsTo qualify for the role you must have  BS in Engineering or Computer Sciences 3- 7 years of working experience in consulting, analytics software-as-a-service or technology industry. Strong experience in solving supply chain planning and design problems using quantitative approaches Working knowledge of commercial network design tools such LLamasoft SCG, IBM LNP or similar  Advanced data analysis and processing skills in MS Access, Excel, and SQL Familiarity with custom optimization engines such as GAMS, LINDO, CPLEX Working knowledge on a statistical package such as SAS, SPSS, R or Python  Working knowledge of visualization tools like Tableau, QlikView or any other BI solution. Strong understanding of supply chain design levers and metrics Understanding of supply chain planning at strategic, tactical and operational level  Fundamental understanding of science behind optimization Articulate, with excellent oral and written communication skills. Adaptable, able to interact and build strong relationships with people from a diverse range of backgrounds. Intellectually rigorous, with strong analytical skills and a passion for data. Sound logical reasoning and deep thinking ability. Ability to work accurately to a high level of detail.  Ideally, you’ll also have  MS in Operations Research, Industrial Engineering, Decision Sciences, Engineering or Computer Sciences (preferred) Supply Chain certifications such as CSCP / CPIM are a plus  We offer a competitive compensation package where you’ll be rewarded based on your performance and recognized for the value you bring to our business. In addition, our Total Rewards package includes medical and dental coverage, and a range of programs and benefits designed to support your physical, financial and social wellbeing. Plus, we offer:    What working at EY offers We’re interested in flexible professionals with excellent problem-solving skills and the ability to prioritise shifting workloads in a rapidly changing industry. You’ll also need the confidence to give professional advice and guidance to colleagues and clients from a diverse range of cultures, often with limited information – both verbally and in writing. If you’re a fast learner, with strong influencing skills and a genuine passion for information system security, this role is for you.   What we look for  Support and coaching from some of the most engaging colleagues around. Opportunities to develop new skills and progress your career. The freedom and flexibility to handle your role in a way that’s right for you.    About us   EY is a global professional services organisation providing advisory, assurance, tax and transaction services. We are committed to doing our part in building a better working world for our people, our clients and our communities. And we are united by our shared values and a dedication to delivering exceptional client service.   Want to get to know us better?  Visit www.ey.com/SG/careers  Become a fan on Facebook: http://www.facebook.com/EYSGcareers  Connect with us on Linked In: http://bit.ly/EYLinked_Careers  Watch us on YouTube: http://www.youtube.com/ernstandyoungglobal    We regret that only shortlisted candidates will be notified.  © 2017 Ernst & Young Advisory Pte. Ltd. All Rights Reserved.","Senior Associate, Data And Analytics, Advisory",3.0,4100.0,Monthly,8200.0,Executive
"Myp Centre, 9 Battery Road 049910",Cloudstream Asia Pacific Pte. Ltd.,10 Feb 2019,11 Jan 2019,Permanent,"Roles & ResponsibilitiesThis role of S/VP Data Science is ideal for a person who gets excited about leading (hands-on) a team of 10 Ph.D. Data Scientists to research and develops innovative large-scale data science products using machine learning and A.I. There is massive and unique real-time data to leverage, as well as an install base of clients that reads like a ""who's who"" of the global economy. The focus is on the two main revenue generators; • Manage a current team of 9 Data Scientists and grow it • Make the core marketing leading consumer identity platform more accessible, flexible, dynamic, and on-demand • Model and put into production Tech Stack: • Scala, Python • Spark, SparkML, H2O, AutoML, SciKit Learn, etc. • Google Cloud Platform (GCP), BigTable, BigQuery    ","RequirementsQualifications: • Relevant Ph.D. (i.e. Computer Science, Mathematics, Statistics or other relevant quantitative fields). • A proven track record of data science leadership and hands-on experience as a Data scientist • Domain experience with MarTech / Adtech / Programmatic / Consumer Behavior / Attribution / Audience Segmentation & Targeting. • Experience in working on large-scale, distributed systems environment • Expertise in applying Machine Learning and Artificial Intelligence on large-scale data • Experience facilitating collaboration between geographically distributed cross-functional teams • Deep knowledge of software development life-cycle, and Agile methodologies",Senior Director Data Scientist,1.0,,,,Senior Management
78 Shenton Way 079120,Cpm Consulting Pte. Ltd.,10 Feb 2019,11 Jan 2019,"Permanent, Full Time","Roles & ResponsibilitiesPrimary Responsibilities:  Understand large data sets, build data models to address business problems Undertake data collection, pre-processing and analysis Build predictive models and machine learning algorithms  The role will involve analysis and extensive data crunching with good amount of hands on programming skills.","RequirementsThis role requires following skills and experience:  Proven experience (5+Years) as a Data Scientist or Data Analyst Experience in data mining Understanding of machine-learning and operations research Knowledge of R, SQL and Python; familiarity with Scala, Java or C++ is an asset Experience using business intelligence tools (e.g. Tableau) and data frameworks (e.g. Hadoop) Analytical mind and business acumen Strong math skills (e.g. statistics, algebra) Problem-solving aptitude Excellent communication and presentation skills    Candidate should possess good soft skills as mentioned below:  Should possess excellent problem solving and is able to work effectively in a less structured environment and manage time. Excellent verbal and written communication skills Work closely with onsite and offshore team members Willing to travel to the customers locations on need basis outside of Singapore ",Data Science Consultant,1.0,6000.0,Monthly,8000.0,Professional
1 Raffles Quay 048583,Ernst & Young Advisory Pte. Ltd.,10 Feb 2019,11 Jan 2019,"Permanent, Full Time","Roles & ResponsibilitiesThe Senior Manager uses data analytics and determines new strategies to make production processes more efficient to meet organisation's goals. He/She establishes, implements and manages projects to meet operational objectives. He/She manages his/her team resources and balances between production requirement and manpower resources to ensure organisation's sustainability. He/She integrates quality principles and methodology to enhance engineering performance within the organisation.  In addition the Senior Manager evaluates the organisation’s approach towards a lean enterprise and uses data analytics for business insights identification. He/She drives innovation practices in the organisation and review manufacturing processes to reduce working capital and optimize inventory levels.  As a people manager, the Manager oversees manpower, financial, training and resource planning deployment within the organisation. He displays a high level of organisational awareness and leadership skills by working in a consultative manner with other departments/sections within the organisation.","Requirements~ Analyse data for business insights identification. ~ Analyse production efficiencies. ~ Conduct interviews and make hiring decisions. ~ Determine priorities dynamically and set planning assumptions for work in progress levels by product, cycle time and yield. ~ Develop On-the-job training programme. ~ Develop workplace learning plan. ~ Evaluate organisations approach towards a lean enterprise. ~ Evaluate the sustainability of manufacturing process by preparing rough cut capacity plans. ~ Evaluate workplace safety and health management system for compliance and improvement. ~ Improve operation planning through use of big data and advanced analytics modelling. ~ Integrate quality principles and methodology to enhance engineering performance. ~ Lead change management in the organisation. ~ Manage balance between production requirement and manpower resources. ~ Manage innovation practises in organisation. ~ Manage manufacturing key metrics including loading, performance to commitments, on time delivery and bottlenecks. ~ Manage material requirements planning taking into account the sales forecast, production plan and production capacity. ~ Resolve workplace grievances and disputes. ~ Review manufacturing processes to reduce working capital and optimise inventory levels.","Senior Manager, Big Data Im, Advisory",4.0,8000.0,Monthly,16000.0,Senior Management
