company_location,company_name,date_expiry,date_posted,employment_type,job_description,job_requirements,job_title,num_apps,salary_lower,salary_type,salary_upper,seniority
"One Marina Boulevard, 1 Marina Boulevard 018989",Amec Foster Wheeler Asia Pacific Pte. Ltd.,20 Feb 2019,21 Jan 2019,Contract,"Roles & ResponsibilitiesWood has an opportunity for an Instrument / Senior Instrument Designer. There is an increased thrust to deliver our services for the growing Asian market. As a result of this, Instrument and Control Department operation is expanding and evolving to manage the challenges of regional projects that continue to pose challenges in offering our services through a global talent pool.    Report to the Lead Instrument Designer / Lead Instrument and Control Engineer, the main functions of the role will be to design and prepare layout of instrumentation systems Input the required design data into instrument index as per the defined structure and format Design and layout of instrumentation systems Prepare cable schedules Prepare loop diagrams Prepare junction box termination drawings Prepare electrical power supply system for field instruments Prepare Cable tray routing drawings Prepare 3D PDS Modelling for cable trays, junction boxes and panels Prepare instrument installation hook-up drawings Prepare MTOs ","Requirements Diploma or equivalent technical school certificate 5-10 years of experience as an Instrument Designer in Refinery / Petrochemical / Chemical / Power Plants Familiar and hands on experience with design and drafting tools like INtools, Microstation, Autocad, Microsoft Word & Excel, etc. 	Highly motivated, well organized, resourceful and proactive Possess good interpersonal skills with sound written and oral communication skills Flexible approach and able to work under pressure with a can-do attitude and a desire to win Ability to promote an open and informal communication environment that aims at growing mutual trust and teamwork ",Senior  /  Instrument Designer,1.0,3500.0,Monthly,6000.0,Executive
,A*Star Research Entities,20 Feb 2019,21 Jan 2019,"Contract, Full Time","Roles & Responsibilities Material characterization test for electronic packaging materials  0       Use DMA, TMA testers to do materia l test and analysis. 0       Thermal-aging effect on material property analysis through testing. 0       Sample built up and data analysis.  Wire bond pad sh·ength characterization test and modeling for assessment of reliability .   Material modeling for advanced packaging reliability . Failure analysis for wire bond pull and d ie pull testing. Thermal, mechanical, and flow modeling to supp01t consortium projects   ","Requirements PhD in Mechanical/Material  Engineering 5 years of experience in semiconductor and packaging industry preferred. Working experience in mechanical modelling, mechanical property test and analysis Mechanical modeling by using ANSYS or ABAQUS software Material characterization  test for microelech·onics or assembly/packaging related materials Failure analysis experience is an advantage Expertise in CFD and thetmal simulation is an advantage Strong background and proven track record in carrying out research and development in advanced IC packaging development Excellent analytical, communication & presentation skills.    The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified.",Ime - Scientist (Mechanical  /  Material Modeling And Characterization),2.0,5900.0,Monthly,9500.0,Non-Executive
"One Marina Boulevard, 1 Marina Boulevard 018989",Amec Foster Wheeler Asia Pacific Pte. Ltd.,20 Feb 2019,21 Jan 2019,Contract,"Roles & ResponsibilitiesWood has an opportunity for an Instrument / Senior Instrument Designer. There is an increased thrust to deliver our services for the growing Asian market. As a result of this, Instrument and Control Department operation is expanding and evolving to manage the challenges of regional projects that continue to pose challenges in offering our services through a global talent pool.    Report to the Lead Instrument Designer / Lead Instrument and Control Engineer, the main functions of the role will be to design and prepare layout of instrumentation systems Input the required design data into instrument index as per the defined structure and format Design and layout of instrumentation systems Prepare cable schedules Prepare loop diagrams Prepare junction box termination drawings Prepare electrical power supply system for field instruments Prepare Cable tray routing drawings Prepare 3D PDS Modelling for cable trays, junction boxes and panels Prepare instrument installation hook-up drawings Prepare MTOs ","Requirements Diploma or equivalent technical school certificate 10-18 years of experience as an Instrument Designer in Refinery / Petrochemical / Chemical / Power Plants Familiar and hands on experience with design and drafting tools like INtools, Microstation, Autocad, Microsoft Word & Excel, etc. Highly motivated, well organized, resourceful and proactive Possess good interpersonal skills with sound written and oral communication skills Flexible approach and able to work under pressure with a can-do attitude and a desire to win Ability to promote an open and informal communication environment that aims at growing mutual trust and teamwork ",Senior  /  Principal Instrument Designer,1.0,6000.0,Monthly,8500.0,Executive
"Nordic European Centre, 3 International Business Park 609927",Glodon International Pte. Ltd.,20 Feb 2019,21 Jan 2019,Permanent,"Roles & ResponsibilitiesJob Overview: As the Regional Product Manager, you are required to understand and work towards providing critical information about products, market, competitors, customers, prospect, key industry analysts, and other constituencies. You will need to continually gather and analyse data and business intelligence from various sources and apply this in the evolution of product roadmaps. Besides, you will also need to interact with many stakeholders to ensure the products’ success and construct these cases which will aid in the achievement of the product roadmap.   Scope of Work:  Plan and derive products roadmap. Analyse market trend and requirement. Study and carry out product testing. Perform product research and analysis. Manage product feedbacks and requirements. Work closely with the programming developers. Support marketing and sales in product demonstration. Attend to technical meetings. Advice and give professional product related recommendations. Achieve quarterly/yearly KPI given by management. ","RequirementsQualifications:  Education:   Diploma/Degree/Masters in QS, Engineering, BIM or any construction related certificates.  Past Experiences:   Cost Estimation, Cost Planning, Budget Control, Progress Claims and V.O., Project Tendering, Project Cost Monitoring, Construction Project Coordination, BIM Project Implementation, BIM Project Coordinator, or any construction related work experiences.  Other Skills:    Able to communicate, read and write mandarin/Chinese is an additional point. Technical and IT literate is an addition point. Years of Working Experience (min): 5-8 Years Years of Working Experience in Construction Sector (min): 5 years Proficient in Glodon Cubicost software; Familiar with AutoCAD and Revit. ",Regional Product Manager,3.0,4500.0,Monthly,6000.0,Manager
"King George'S Building, 334C King George'S Avenue 208571",Alphanova Pte. Ltd.,20 Feb 2019,21 Jan 2019,Full Time,"Roles & ResponsibilitiesAre you looking for a position that will not only challenge you professionally but also provide a good work/quality of life balance with other talented individuals? Are you interested in working for a fast growing and innovative multicultural organization? Responsibilities Alphanova is looking for a Full Stack Software Engineer. This employee will be a member of the Technical team and will work with various functional groups on gathering requirements, evaluating, designing, implementing, and supporting solutions. We look for individuals who deliver projects on-time and ensure that it meets the business requirements. The candidate must be able to multi-task and work in an evolving environment. This Employee will:  Build RESTful web services/API endpoints to serve the application needs, taking responsibility for the quality of code you produce Integration of user-facing elements developed by front-end developers Build efficient, testable, and reusable modules Implement toolkits and APIs for purposes such as integration, performance optimisation, security and scalability Integration of data storage solutions (such as MySQL, Amazon S3) Build automated tests to support our continuous deployment environment Share knowledge of tools and techniques with your wider team, both developers and non-developers Provide timely updates to the project management on work progress and tasks assigned Able to work in a team with an Agile set up, with minimal supervision An awareness of technologies used for web applications, eg databases, backups, CDNs and search, and of Unix-like operating systems, eg Linux and/or Mac OS experience of working on, or with web technologies   ","RequirementsRequirements Core skills (Have used or applied in previous project):  NodeJS, Express.JS PHP, Laravel HTML & CSS + LESS/SASS React, Angular Cloud Platforms & Infrastructure (e.g. IBM Bluemix, AWS)  Relational databases (MySQL, MariaDB, …) NoSQL database (MongoDB/CouchDB)  Git source code control and Github  Linux OS and/or Mac OS   Knowledge in Mobile Development (iOS, Android) is an advantage.",Full Stack Software Engineer,0.0,5000.0,Monthly,7000.0,Executive
"Shaw Towers, 100 Beach Road 189702",Jondavidson Pte. Ltd.,20 Feb 2019,21 Jan 2019,Full Time,"Roles & ResponsibilitiesAbout JonDavidson Pte Ltd Jondavidson Pte Ltd is a licenced executive search & recruitment firm registered with Ministry of Manpower (MOM) Singapore – EA Licence No: 08C4705. The company was incorporated in Singapore on 2007. Our recruitment team is the foremost service provider of effective and efficient human talent solutions. The company started its operations in Singapore but has since grown regionally with our assignment extended to the ASIA regions and through ENEX network, our reach could go global into 40 other countries.   Position: Recruiter / Recruitment Specialist    Job Description The person will be a full cycle recruiter with responsibility for the entire recruiting process including hiring manager communication, candidate sourcing, interview and feedback tracking, offer negotiation and documentation cum compliance process. The Recruiter will be responsible for handling requisitions within general recruitment space. Scope and responsibilities  Responsible for full spectrum of recruitment activities from sourcing to offer management to hiring. Work closely with the hiring manager to understand business, priorities and structure to find the right talent fit. Lead and facilitate discussion with hiring managers to qualify candidate's requirements and match. Research and identify the most effective sourcing approaches. Pro-actively expand and grow the talent pipeline by reaching out to passive candidates, building and maintaining relationships. Proactively engage hiring managers in the recruitment process Maintain and manage pipeline activity and proactively share data-centric updates with all stakeholders ","Requirements Diploma holder Comfortable with recruitment agency environment Basic computer knowledge to work with recruitment system Comfortable to talk to people face to face Interpersonal skills, able to work well independently and in a team ",Recruiter,2.0,1800.0,Monthly,2000.0,"Executive, Junior Executive"
"Axa Tower, 8 Shenton Way 068811",Hyundai Engineering & Construction Co. Ltd,20 Feb 2019,21 Jan 2019,Full Time,"Roles & ResponsibilitiesJob description:  Analyze the documents / letters related with contact administration & update logs  Ensure cost control and prject schedule is met Coordination, supervision and monitoring progress of project works Draft contractual documents / data such as EOT, Variation Orders and Claims  Track / study changes to the design and/or construction work and find out / develop the VO proposals Liaise with the external Claim consultant and relevant managers / staffs Liaise with the Client / Consultant with regard to his/her job Prepare progress payment : measure and value the work done on site     ","RequirementsJob requirement:  Bachelor level degree in related field or equivalent education / work experience More than 3 years of experience  Willing to work at Tuas area (alternate Saturday), complimentary company pick up at Joo Koon MRT Remuneration based on experience ",Quantity Surveyor,7.0,3000.0,Monthly,6000.0,Junior Executive
"100 Am, 100 Tras Street 079027",Tigerspike Pte. Ltd.,20 Feb 2019,21 Jan 2019,Full Time,"Roles & ResponsibilitiesTigerspike is looking for an iOS Engineer to join our Singapore team.  You will have the opportunity to build great apps for brand name and well known clients, along with being involved in the entire SDLC process including contributing your ideas and shaping multiple projects as they progress.   We want people who love being involved in challenging and innovative work.  At Tigerspike we work with a wide variety of clients from numerous sectors including Retail, Media, Healthcare and Financial.  We work at the cutting edge of technology and help our clients realize their ambitions by utilizing that technology.  If you love technology, are excited about working with some amazing clients, thrive in a team-based culture where you have a lot of fun along the way, then Tigerspike could be the place for you!  About Us  Tigerspike is a global digital products company specializing in strategy, experience design, development and systems integration. We deliver business value, creating products that are differentiated by the experience, the technology, and the data derived from both. With over 60 awards in 13 years, Tigerspike has a reputation for innovation and creates long-term partnerships with clients such as American Express, Emirates, Kaiser Permanente, Westfield, News Corporation, DIRECTV, Novartis, ADP, Vodafone, Macy’s, Sears & SFMOMA.  www.tigerspike.com   ","RequirementsExperience   Bachelors Degree in Computer Science, IT or related technical field 2+ years of solid development experience with Objective-C and the iOS SDK (any exposure to Swift a plus) Any Android experience is desirable (but not required), as there will be the opportunity to cross-train into Android and/or Web where downtime allows Solid version/source control understanding ideally with Git Ability to write clean, reusable, maintainable and readable code Have the following personal attributes: integrity, trust and personal credibility; be a clear communicator; an ambitious self starter; hungry for results and show perseverance; a good listener; customer oriented; strong interpersonal skills; and well organized with clear attention to detail ",Ios Engineer,1.0,5000.0,Monthly,9000.0,Professional
,Singapore Management University,04 Feb 2019,21 Jan 2019,Full Time,"Roles & Responsibilities COMPANY DESCRIPTION  Singapore Management University is a place where high-level professionalism blends together with a healthy informality. The 'family-like' atmosphere among the SMU community fosters a culture where employees work, plan, organise and play together – building a strong collegiality and morale within the university.Our commitment to attract and retain talent is ongoing. We offer attractive benefits and welfare, competitive compensation packages, and generous professional development opportunities – all to meet the work-life needs of our staff. No wonder, then, that SMU continues to be given numerous awards and recognition for its human resource excellence.  RESPONSIBILITIES   Administer employment contracts and payments:     Work closely with HR on employment contracts for faculty and adjuncts (about 500 - 650 contracts annually). Understand and adhere to Singapore employment regulation. Upload all documents needed to EDMS (80- 100 adjuncts) annually. Administer timeline, work with Office of Finance and HR to ensure payments are made promptly.   Examination related matters:     Manage and administer examinations for 12-16 programmes (about 120 -160 exams) to ensure all are conducted properly and fairly. Ensure instructors submit examination papers and grades promptly. Coordinate with operations and systems group to populate results in Learning management system (LMS) and release them through ISIS (student information system). Give proper briefing to exam invigilators to conduct examinations. Work closely with supervisor to standardize the examination policies Work closely with faculty to collect back all exams paper, quizzes and student works for accreditation purposes.   Administer the seminar room booking facilities:     Co-contact person for all seminar rooms and classroom needs for 12 - 16 LKCSB Postgraduate programmes. Ensure that all necessary seminar rooms and classrooms are booked for each term for all LKCSB postgraduate programmes (1350 -1650 class sessions) for the year. Manage the communication to instructors, programme team clearly.   Academic support:     Coordinate with instructors on teaching schedules and ensure all instructors are aware of the rooms and schedules for all classes. Assist LKCSB postgraduate programmes during peak periods, examinations, orientation etc.   Accreditation and ranking:     Analyse data, course outlines, grade distributions and course evaluation surveys for accreditation and ranking purposes. Work with relevant faculty to submit and create related reports for accreditation and ranking.   Postgraduate Office Asset Management:     Work with relevant stake holders on the Postgraduate office assets and maintain a update records for all assets. Ensure that all assets are accountable for as well as proper disposal.   Others:     Back-up/mirror team members' roles and responsibilities. Spearhead projects as assigned by supervisors (Office/School/University related).   ","Requirements Degree with at least 2 to 3 years of experience or a diploma with 5 years of relevant work experience, preferably acquired in the education industry. Demonstrate the ability to multi-task, flexible in work style and process. Service-oriented attitude towards work responsibilities. Able to liaise with faculty, staff and students professionally. Attention to details and excellent organizational skills. Ability to work with systems, preferably with experience in ISIS, Word, Excel, Access and other. Microsoft desktop software. Prior knowledge of SMU systems and policies are preferred. Team player. Be able to work on weekdays night, weekends and public holiday when needed. ","Senior Executive, Lee Kong Chian School Of Business",9.0,2700.0,Monthly,4200.0,Executive
"Prestige Centre, 71 Bukit Batok Crescent 658071",Promatan Pte. Ltd.,20 Feb 2019,21 Jan 2019,Permanent,"Roles & Responsibilities Assist in scope gathering, scope optimisation for the TA using the data base. Under the direction of the TA Manager the TA Planning Engineer is responsible for all Electrical and Instrument planning functions of the approved turnaround scope items for the assigned units. Actively participate in the TA GAME process. Identify and order long lead items. Develop detailed work plans and cost estimate of all approved TA scope items with all the necessary information to forecast cost and workforce requirements, and allow for efficient scheduling of the work. Identify and acquire appropriate resources needed to complete the TA, including personnel, tools, materials and equipment. Ensure all relevant work methods, safety and quality plans are incorporated into the preparation deliverables. Works with the CP team and workshop to order parts, materials, services from contractors. Create all necessary PR using GSAP (material and services). Include work order planning in GSAP.  Do not have MOA to approve PR but instead will forward PR to either the TA Manager or TA E&I Planning Engineer for approval. Assist in the implementation of the contracting strategy. Work with M&C TA planner, Operations, Maint., Projects and Contractors to build efficient detailed plans to complete the individual packages for the scope items. Work with TA Scheduler, M&C TA planner, Operations, Maintenance, Projects and Contractors to develop the integrated shutdown schedule. Assist the TA E&I Planning Engineer to review Work Methods and related Job Safety Analysis. During execution act as executing Engineer for assigned work package with all associated duties. During TA execution assist the scheduler in monitoring progress of execution. Preparation of approved emergent work packs – plan, safety, contracts, schedule, cost estimate. Assist in the logistic planning, preparation and implementation, including the preparation of overall and specific Turnatound plans. ","Requirements Well versed in maintenance work process in Petrochemicals, Electrical and Instruments disciplines of process plants in Shutdown Maintenance Diploma in Electrical Engineering or equivalent. Minimum 5 years’ experience in Oil Refinery or Chemical Plant, mainly in E&I works Able to work independently with minimum guidance. Effective communication and interpersonal skills. Knowledge in Primavera will be added advantage ",Turnaround Electrical And Instrumentation Engineer,14.0,5000.0,Monthly,7000.0,Senior Executive
"Millenia Tower, 1 Temasek Avenue 039192",The Toronto-Dominion Bank,20 Feb 2019,21 Jan 2019,Permanent,"Roles & ResponsibilitiesWorkspace Services Engineer Responsibilities  The receipt of incoming service requests through various communication channels. The prioritization of support calls based upon business impact. The resolution of support calls either via the telephone using remote tools or on-site desktop visit to an acceptable standard and within a suitable timeframe. Provide Front Office system technical support for trading floor applications not limited to Market Data Products (Reuters, Bloomberg, EBS, ICAP), ION and other in-house range of trading applications Setting realistic expectations for service delivery, communicating frequently with customers and providing technical expertise as required. Offer 3rd level support for in depth fault analysis and escalation, resulting in direct technical dialog with internal application developers, Engineering and Infrastructure teams, support functions and external vendors ","Requirements 3 – 4 years of desktop support experience Exceptional written, oral and interpersonal communication and organizational skills Be available to work a flexible 8 hour work day scheduled between a rotational 7am and 6pm shift Strong knowledge of computer hardware, including laptops, desktops and mobile devices and enterprise desktop applications Good knowledge on Desktop build process and technologies Strong understanding of Microsoft Windows 10, Windows 7 and Microsoft Office 365 suite Knowledge of network printer installation, setup and troubleshooting Knowledge of networking protocols and topology Knowledge of virtualization and VPN technologies, especially Citrix Mobility support – BES administration and BYOD Trade floor support experience is a plus Microsoft System Center Configuration Manager experience is a plus   ",Workspace Analyst,4.0,5000.0,Monthly,6000.0,Professional
"Ubi Techpark, 10 Ubi Crescent 408564",Nityo Infotech Services Pte. Ltd.,20 Feb 2019,21 Jan 2019,Contract,"Roles & Responsibilities SAP MM configuration of Master Data, Production and Non-Production. EDI standards for supplier related transactions Drive functional requirements through user interviews, documentation analysis and process mapping. Make evaluations & recommendations of alternatives (options, pros/cons & recommendations). Experienced in leading project and development team. Extensive integration with other SAP modules (FI, SD, PP). ","RequirementsSr. SAP MM Consultant with 10+ years experience with:  Expert functional business process and SAP MM configuration/technical knowledge in the areas of Master Data, Production and Non-Production  In-depth knowledge of System design/development (technical specification for forms, reports, interfaces, data conversions, extensions/modifications and workflows) Strong exposure to system integration via EDI/ALE/IDOC (eg. with supplier Portal) ",Sr. Sap Mm Consultant,0.0,,,,Senior Executive
"Link@Amk, 3 Ang Mo Kio Street 62 569139",Dongxing Resource (S) Pte. Ltd.,20 Feb 2019,21 Jan 2019,Full Time,"Roles & ResponsibilitiesPrimary point of contact between the executives and internal/external clients Maintain master corporate calendar of all all-hands events, conferences, holidays and vacations Receive incoming calls and emails; take messages, respond appropriately and route correspondence to the appropriate executive of staff member Handle requests, feedback and queries quickly and professionally Maintain daily electronic journal, arrange meetings and appointments and provide reminders as needed Arrange executive travel, hotel and dining arrangements as needed Take dictation and meeting minutes, accurately enter notes and distribute Monitor office supply levels; reorder when appropriate Maintain strong relationships with vendors and keep price data in order to get best pricing on supplies and services Produce professional quality reports, presentations and briefs Develop and carry out an efficient documentation and filing system for both paper and electronic records Delegate tasks as appropriate to other members of the team","RequirementsMinimum 2 years’ experience as an Administrative Assistant, executive assistant, clerk or in other secretarial position Full knowledge of office management systems and procedures Basic bookkeeping and math skills Proficiency in English; second language a plus Exemplary planning and time management skills Ability to stay calm and on-task in high-stress situations Current in today’s office technology, and computer software including MS Office Ability to multitask and prioritize daily workload High level verbal and written communications skills Discretion with personal and confidential information",Administrative Executive,32.0,5000.0,Monthly,6000.0,Executive
"Millenia Tower, 1 Temasek Avenue 039192",The Toronto-Dominion Bank,20 Feb 2019,21 Jan 2019,Permanent,"Roles & ResponsibilitiesThe Valuation Services team is responsible for the development and support of our strategic derivatives, valuation and trading risk platform for TD Securities.  This green field project started utilizing the latest in technology, devOps and approach to deliver highly scalable technology solutions that touch all parts of our business. The team is looking to expand its footprint globally with small teams of engineers in Toronto, London and Singapore working in parallel with our core team based in New York. The team is split into four core areas –  Engineering developing and enhancing over 40 micro services covering our core data platform, calculations and information platform.  Utilizing the latest technology with a fresh approach to financial services software engineering. Solutions Team consisting of hybrid development and business specialists aligned to our Derivatives, Cash, Options, FX, Credit and XVA traders UQL - Unified Analytic Library in C++ with access available in Java, C++ on Windows/Linux and Excel Partner Management, Delivery and Support our support functions interfacing with our infrastructure specialists, providing project management expertise and support to our global user base ","RequirementsThis role is for a developer interested in designing and delivering working solutions in a structured, agile manner. We value smart people, with a problem solving ability and a “can do” attitude above specific language experience.  Solid understanding of data structures and algorithms Proficient in asynchronous and concurrent programming Experience building and delivering scalable and distributed systems using various programming languages Solid understanding of various approaches to data storage and indexing Strong network programming experience Experience building and maintaining large scale distributed systems that have been successfully delivered to customers Solid understanding of test-driven development and familiarity with best-of-breed tools and technologies In-depth understanding of the Linux operating system Takes great personal pride in building robust software Strong sense of ownership Passionate about programming and computer science Enjoys working in a fast-paced environment Has excellent written and verbal communication skills Has strong customer focus Familiarity with Messaging (JMS, MQ, Solace) and caching technology Solid JavaScript programming skills Familiarity with AngularJS & jQuery Experience with three or more of the following: Maven, Java, Spark, Scala, Kafka, Cassandra, Docker, Mesos, AngularJS, Bower Has an eye for design and usability Ability to generate HTML prototypes ",Valuation Services,6.0,8000.0,Monthly,10000.0,Professional
"Marina Square, 6 Raffles Boulevard 039594",Butler Tech Group Pte. Ltd.,20 Feb 2019,21 Jan 2019,Permanent,"Roles & Responsibilities Documents and demonstrates solutions by developing documentation, flowcharts, layouts, diagrams, charts, code comments and clear code. Prepares and installs solutions by determining and designing system specifications, standards, and programming.  Improves operations by conducting systems analysis; recommending changes in policies and procedures. Obtains and licenses software by obtaining required information from vendors; recommending purchases; testing and approving products. Updates job knowledge by studying state-of-the-art development tools, programming techniques, and computing equipment; participating in educational opportunities; reading professional publications; maintaining personal networks; participating in professional organizations. Protects tech operations by keeping information confidential. Provides information by collecting, analyzing, and summarizing development and service issues. Accomplishes engineering and organization mission by completing related results as needed. Develops software solutions by studying information needs; conferring with users; studying systems flow, data usage, and work processes; investigating problem areas; following the software development lifecycle. ","Requirements Coding with Laravel & Ionic, HTML & MySQL and Mobile App Development Experience is a must Excellent communication skills (both written and verbal) and interpersonal skills.  Meticulous and able to handle multiple tasks efficiently in an organised way Proactive self-starter.  Ability to take on responsibility and work independently in a fast-paced and result-oriented environment. ",Senior Developer,1.0,,,,Middle Management
134 Jurong Gateway Road 600134,Hkm Hr Management Pte. Ltd.,20 Feb 2019,21 Jan 2019,Full Time,"Roles & Responsibilities Assist in all human resource functions in terms of recruitment, compensate & benefits, training & development, performance appraisal, career development Assist in general administrative works: such as manage and order office stationeries Data Entry, general filing, scanning and photocopying ","Requirements MS Office literate Min 1 or 2 years in admin experience Able to start work in short notice  Interested candidates with the above requirement please forward your detail resume in MS Word format to may.lau@hkmsvs.com  Kindly indicate ""Admin cum HR - Jobsbank"" in subject header for faster processing.   Posted by: Lau Choi Mei (May)   Reg. No. R1324550   EA Licence No. 03C5391",Admin Cum Hr Assistant /  Up To $2300 / North Bridge Rd,11.0,2000.0,Monthly,2300.0,Fresh/Entry Level
"One Marina Boulevard, 1 Marina Boulevard 018989",Amec Foster Wheeler Asia Pacific Pte. Ltd.,20 Feb 2019,21 Jan 2019,Contract,"Roles & ResponsibilitiesWood has an opportunity for a Piping Engineer. There is an increased thrust to deliver our services for the growing Asian market. As a result of this, Piping Department operation is expanding and evolving to manage the challenges of regional projects that continue to pose challenges in offering our services through a global talent pool.  Reporting to the Piping Discipline Head, the main functions of the role will be to do stress calculations and support design Carrying wout Stress Calculations and Support Design and preparing material requisitions and technical evaluation of the special support items under the supervision and following the instructions of Lead Stress and Support Engineer and in accordance with the applicable Technical Work Practices Carrying out site survey activities at field to assist the designer to develop 2D / 3D Piping general Arrangement Drawings and Tie-in isometric drawings for critical lines Preparing the Stress Critical Line List Carrying out stress analysis for all critical lines and check the support design till Isometric stage Checking of the Stress calculations prepared by other Stress Engineers and following the applicable work instructions Checking the pipe support marked up on piping construction drawings by the Piping Designer for all non-critical lines Based on the Stress analysis provide load data for all critical lines to Area Engineer, the same will be forwarded to Equipment vendors and Civil / Structural ","Requirements  Degree in Mechanical Engineering with at least 8 years experience in Refinery / Petrochemical / Chemical / Power Plants   Knowledge of Piping Stress Analysis, Piping layout, 3D Computer Aided design like PDS / PDMS etc   Extensive Experience in Special Analysis like Two phases Flow, Surge Analysis and Dynamic Analysis is preferable   Highly motivated, well organized, resourceful and proactive   Possess good interpersonal skills with sound written and oral communication skills   Flexible approach and able to work under pressure with a can-do attitude and a desire to win   Ability to promote an open and informal communication environment that aims at growing mutual trust and teamwork  ",Piping Engineer  /  Senior Piping Engineer,5.0,7000.0,Monthly,10000.0,Executive
"One Marina Boulevard, 1 Marina Boulevard 018989",Amec Foster Wheeler Asia Pacific Pte. Ltd.,20 Feb 2019,21 Jan 2019,Contract,"Roles & ResponsibilitiesWood has an opportunity for a Piping Engineer. There is an increased thrust to deliver our services for the growing Asian market. As a result of this, Piping Department operation is expanding and evolving to manage the challenges of regional projects that continue to pose challenges in offering our services through a global talent pool.  Reporting to the Piping Discipline Head, the main functions of the role will be to do stress calculations and support design Carrying wout Stress Calculations and Support Design and preparing material requisitions and technical evaluation of the special support items under the supervision and following the instructions of Lead Stress and Support Engineer and in accordance with the applicable Technical Work Practices Carrying out site survey activities at field to assist the designer to develop 2D / 3D Piping general Arrangement Drawings and Tie-in isometric drawings for critical lines Preparing the Stress Critical Line List Carrying out stress analysis for all critical lines and check the support design till Isometric stage Checking of the Stress calculations prepared by other Stress Engineers and following the applicable work instructions Checking the pipe support marked up on piping construction drawings by the Piping Designer for all non-critical lines Based on the Stress analysis provide load data for all critical lines to Area Engineer, the same will be forwarded to Equipment vendors and Civil / Structural ","Requirements  Degree in Mechanical Engineering with at least 3 years experience in Refinery / Petrochemical / Chemical / Power Plants   Knowledge of Piping Stress Analysis, Piping layout, 3D Computer Aided design like PDS / PDMS etc   Extensive Experience in Special Analysis like Two phases Flow, Surge Analysis and Dynamic Analysis is preferable   Highly motivated, well organized, resourceful and proactive   Possess good interpersonal skills with sound written and oral communication skills   Flexible approach and able to work under pressure with a can-do attitude and a desire to win   Ability to promote an open and informal communication environment that aims at growing mutual trust and teamwork  ",Piping Engineer  /  Senior Piping Engineer,4.0,4000.0,Monthly,7000.0,Executive
63 Chulia Street 049514,Oversea-Chinese Banking Corporation Limited,20 Feb 2019,21 Jan 2019,"Permanent, Full Time","Roles & Responsibilities  Rank: MGR6 (Contract 12-month)   As Singapore’s longest established local bank, we are constantly on the lookout for exceptional individuals to join our  team.    As a Singapore Quality Class (SQC), Singapore Service Class (S-Class) and People Developer (PD) certified department  by SPRING Singapore, you can be assured that Business Banking Commercial Service Centre (BBCSC) is committed to  invest and develop our people.   If you are a go-getter with high level of drive, do come and join us today   - As a Project & Quality Manager, identify process improvement, cost optimisation and customer experience improvement  opportunities   - Prepare data collection and validate the measurement system   -  Collaborate with stakeholders to gather and complete end-user requirements for streamlined processes   -  Perform user acceptance testing and follow through execution plans to support project and achieve measurable  improvement   *LI- EN  ","Requirements  Requirements:  - At least Bachelor’s degree in mathematical or information technology and financial discipline   -  Data and project management skills   -  Experience with process driven projects in CRM, Banking or Customer Service environment.   -  You must be passionate about customer service, pro-active, cheerful in nature, and team-oriented.   -  Strong interpersonal, articulation, communication and presentation skills   -  Ability to think independently and to work under pressure  ",Project & Quality Manager (Bbcsc – Project & Quality Management)  (Contract 12-Month),13.0,5000.0,Monthly,7000.0,Junior Executive
"Unitor Building, 186 Pandan Loop 128376",Wilhelmsen Ships Service (S) Pte. Ltd.,20 Feb 2019,21 Jan 2019,"Permanent, Full Time",Roles & Responsibilities Communicate with Customer Service /network where needed or related to customer orders Participate and contribute to specific projects Responsible for maintaining logistics data defined as a corporate responsibility in system Responsible for maintaining Logistics Procedures Responsible for follow up on Logistics measurements in Singapore Responsible for follow up on product and product flow Responsible for initiating and follow up on stock control   ,"Requirements Minimum Tertiary education Minimum 3 years’ experience in similar functions Familiar with office applications and ERP System Good communication skills & telephone manners Systematic and accurate nature Ability to work under pressure Versatile and adaptable to varied working condition Work on own initiative within a team Able to work on weekend, if required Able to attend to calls after office hours ",Supply Coordinator,1.0,1500.0,Monthly,2500.0,Non-Executive
